"id","created_at","text"
1010350000000000000,"23/06/2018 02:47","En la Macroplaza de Monterrey di a conocer que, al llegar al gobierno, sera coordinador de la oficina de la Preside https://t.co/cuJkP83qQF"
1010140000000000000,"22/06/2018 12:46","El Reforma, como emblema de la prensa conservadora, fifi, no es capaz de rectificar cuando difama, como lo hizo aye https://t.co/azHFlQwUmf"
1009540000000000000,"20/06/2018 20:41","Este logro demuestra la nada despreciable fuerza de la opinion publica. Todo lo que resiste, apoya.\n\nEn Los Reyes https://t.co/vzXsIAaJaD"
1009290000000000000,"20/06/2018 04:22","El distintivo en esta ultima etapa de campanna es la alegria de la gente. Asi se manifesto hoy, a pesar del calor y https://t.co/fZJFo0AA2q"
1009210000000000000,"19/06/2018 22:55","Encuesta nacional domiciliaria del fin de semana. Fue realizada por nuestros tecnicos de probada honestidad; no est https://t.co/UkBDzNuH3V"
1009120000000000000,"19/06/2018 17:19","En defensa de los derechos humanos de los ninnos deportados. \nhttps://t.co/CGXgLQJVN6"
1008920000000000000,"19/06/2018 04:03","Miren como estuvo la otrora plaza publica prianista de Chihuahua. Fin a la farsa del gatopardismo. https://t.co/eFzYS9GTJE"
1008860000000000000,"18/06/2018 23:58","En el cierre de campanna en Sonora jure cumplir todos mis compromisos. Lo hice recordando a los yaquis y a los miner https://t.co/NbCWAunTsi"
1008810000000000000,"18/06/2018 20:19","Cerramos campanna en Mexicali. Vamos a Hermosillo y mas tarde cerraremos campanna en Chihuahua. https://t.co/2un0EFzOfV"
1008340000000000000,"17/06/2018 13:44","Felicidades a bisabuelos, abuelos, padres jovenes y solteros. Carinno eterno a nuestros finados padres."
1008170000000000000,"17/06/2018 02:27","Cerramos campanna en Morelos con Cuauhtemoc Blanco, candidato a gobernador. Sin caer en triunfalismos, todo indica q https://t.co/p8tEF7aeJX"
1008090000000000000,"16/06/2018 21:07","Cerramos campanna en Oaxaca con mucha gente de espiritu combativo y fraterno. Reitere que el pueblo de Oaxaca es de https://t.co/xt6yN9sTzL"
1007810000000000000,"16/06/2018 02:33","No es competencia, pero aun con el mundial de futbol, mucha gente esta apasionada, esperando la eleccion historica https://t.co/WaCjn1Qam6"
1007670000000000000,"15/06/2018 17:07","Si puedes y eres democrata ayuda a defender el voto como representante de casilla de MORENA. https://t.co/YHB4a9HW0o"
1007410000000000000,"14/06/2018 23:45","En Ciudad del Carmen estara Pemex. Desde aqui comenzara el rescate de la industria petrolera. https://t.co/aido51V9bc"
1007070000000000000,"14/06/2018 01:07","Estamos a 15 dias de que termine la campanna y el animo de la gente esta creciendo como si fuera a estallar de felic https://t.co/DUIhyzUycW"
1006770000000000000,"13/06/2018 05:14","Termino el ultimo debate, nos fue muy bien. Yo no he visto a Penna desde hace 6 annos cuando se llevaron a cabo los d https://t.co/8BfBwMg049"
1006290000000000000,"11/06/2018 21:55","Estamos terminando en Las Margaritas y Comitan la gira de tres dias por Chiapas. Aqui nuestro candidato a gobernado https://t.co/XeAtXJrJUR"
1005890000000000000,"10/06/2018 19:11","En Tapachula, en la frontera de Mexico con Guatemala, reafirme el compromiso de desterrar la corrupcion y gobernar https://t.co/OQX17i1zQu"
1005640000000000000,"10/06/2018 02:34","Hoy en La Fraylesca reafirme el compromiso de lograr la soberania alimentaria. Aqui, hace 20 annos se producia mucho https://t.co/avDf0Uu0qm"
1005290000000000000,"09/06/2018 03:26","Nos esta funcionando bien el organismo, el corazon resiste subidas y bajadas. Hoy salimos temprano de la Ciudad de https://t.co/GGbcMVzcHO"
1004380000000000000,"06/06/2018 15:28","Estoy contento porque la capital de la republica, la gran Ciudad de Mexico con su pueblo libertario y fraterno, ser https://t.co/qAIIBlg87p"
